DCUID,PLL_KEY,OLD_COARSE,OLD_FINE,OLD_DELAY,OFFSET,TARGET_DELAY,NEW_COARSE,NEW_FINE,NEW_DELAY,DIFF_PLL
12448235,413667652,8,1,201.042,-6,195.042,7,19,194.792,-6.25
11795877,562106948,8,23,223.958,1,224.958,9,0,225,1.04167
3405243,1764757828,9,5,230.208,7,237.208,9,12,237.5,7.29167
16445827,-1853810364,9,4,229.167,1,230.167,9,5,230.208,1.04166
3668519,587272516,9,0,225,2,227,9,2,227.083,2.08333
5962143,842864452,8,17,217.708,-8,209.708,8,9,209.375,-8.33333
15856955,1912739652,9,16,241.667,-4,237.667,9,12,237.5,-4.16667
7994171,-2125588668,8,3,203.125,-6,197.125,7,21,196.875,-6.25
3274463,981604932,9,1,226.042,10,236.042,9,11,236.458,10.4167
8254919,861344836,8,17,217.708,8,225.708,9,1,226.042,8.33334
7994021,2049577540,8,15,215.625,3,218.625,8,18,218.75,3.125
11990147,1904744260,9,10,235.417,-7,228.417,9,3,228.125,-7.29167
16184123,563482948,8,13,213.542,0,213.542,8,13,213.542,0
7993277,-2083580860,8,19,219.792,2,221.792,8,21,221.875,2.08333
6159663,-2130241212,7,22,197.917,-2,195.917,7,20,195.833,-2.08334
14087795,830607940,8,22,222.917,6,228.917,9,4,229.167,6.25
14613181,-1867770044,8,6,206.25,6,212.25,8,12,212.5,6.25
7470211,876288324,8,19,219.792,7,226.792,9,2,227.083,7.29166
3276147,2081036100,8,10,210.417,2,212.417,8,12,212.5,2.08333
3800423,1762858820,9,11,236.458,1,237.458,9,12,237.5,1.04167
13760919,-2101472188,1,7,32.2917,3,35.2917,1,10,35.4167,3.125
5698691,1140986180,9,20,245.833,-8,237.833,9,12,237.5,-8.33333
16251435,717493060,8,14,214.583,10,224.583,9,0,225,10.4167
3276187,573708100,8,2,202.083,1,203.083,8,3,203.125,1.04167
4127855,-2105404604,8,22,222.917,3,225.917,9,1,226.042,3.125
3928519,853873732,7,15,190.625,6,196.625,7,21,196.875,6.25
6158719,-2085022652,8,15,215.625,-7,208.625,8,8,208.333,-7.29167
5963519,818156612,8,19,219.792,-8,211.792,8,11,211.458,-8.33334
7729979,691739204,8,15,215.625,10,225.625,9,1,226.042,10.4167
4059627,-2097081276,9,1,226.042,-5,221.042,8,20,220.833,-5.20834
3404711,1937840452,10,1,251.042,7,258.042,10,8,258.333,7.29167
5635151,-1727980732,9,2,227.083,6,233.083,9,8,233.333,6.25
3800167,-2113858492,9,2,227.083,4,231.083,9,6,231.25,4.16667
4059759,414063172,8,20,220.833,-8,212.833,8,12,212.5,-8.33333
11991495,847385412,9,0,225,-9,216,8,15,215.625,-9.375
4128155,-2080237756,8,18,218.75,8,226.75,9,2,227.083,8.33333
5633101,1779963972,8,20,220.833,1,221.833,8,21,221.875,1.04167
14545947,1805261124,9,11,236.458,5,241.458,9,16,241.667,5.20834
11923943,1915950916,9,9,234.375,9,243.375,9,18,243.75,9.375
8320363,-2128209596,8,2,202.083,-6,196.083,7,20,195.833,-6.25
3930379,1896288836,8,18,218.75,1,219.75,8,19,219.792,1.04167
13760823,582752580,8,10,210.417,-6,204.417,8,4,204.167,-6.25
8057179,584587588,8,5,205.208,-5,200.208,8,0,200,-5.20833
7796263,2079920964,7,16,191.667,7,198.667,7,23,198.958,7.29166
14023343,1929449796,9,20,245.833,-6,239.833,9,14,239.583,-6.25
6225295,-1710876604,8,8,208.333,10,218.333,8,18,218.75,10.4167
4128445,2055279684,9,4,229.167,-2,227.167,9,2,227.083,-2.08334
15859243,732699204,8,13,213.542,2,215.542,8,15,215.625,2.08333
5371215,-1734665404,8,17,217.708,5,222.708,8,22,222.917,5.20834
5699971,1937904708,9,20,245.833,6,251.833,10,2,252.083,6.25
5896317,437196868,7,19,194.792,1,195.792,7,20,195.833,1.04166
11927123,872553028,8,23,223.958,-10,213.958,8,13,213.542,-10.4167
11795371,1129386308,9,3,228.125,-2,226.125,9,1,226.042,-2.08333
3275375,2065439044,8,1,201.042,-4,197.042,7,21,196.875,-4.16667
16645019,687937860,9,3,228.125,-10,218.125,8,17,217.708,-10.4167
3799671,838931268,9,4,229.167,-9,220.167,8,19,219.792,-9.375
14089631,-1736371132,9,0,225,3,228,9,3,228.125,3.125
3799019,-2080236988,9,0,225,-6,219,8,18,218.75,-6.25
3535475,1766922564,9,1,226.042,-9,217.042,8,16,216.667,-9.375
7798295,1887508548,10,2,252.083,9,261.083,10,11,261.458,9.37502
5894383,-1718217148,8,15,215.625,-2,213.625,8,13,213.542,-2.08333
6157083,2072123716,8,22,222.917,6,228.917,9,4,229.167,6.25
11793691,2077495620,8,2,202.083,-8,194.083,7,18,193.75,-8.33333
14024013,842863172,8,18,218.75,0,218.75,8,18,218.75,0
3668351,461510980,8,21,221.875,5,226.875,9,2,227.083,5.20833
16185987,728502596,8,9,209.375,-2,207.375,8,7,207.292,-2.08333
7798243,557519940,8,14,214.583,-3,211.583,8,11,211.458,-3.125
8319499,2048791876,8,12,212.5,-5,207.5,8,7,207.292,-5.20833
3666655,449190212,7,18,193.75,8,201.75,8,2,202.083,8.33333
16644107,712121156,7,20,195.833,3,198.833,7,23,198.958,3.125
12251659,872485956,9,2,227.083,8,235.083,9,10,235.417,8.33334
14021879,1937838404,9,22,247.917,7,254.917,10,5,255.208,7.29166
12185701,-1850272188,8,13,213.542,-10,203.542,8,3,203.125,-10.4167
6156887,714085188,8,4,204.167,-6,198.167,7,22,197.917,-6.25
3537511,1090656580,9,22,247.917,2,249.917,10,0,250,2.08333
13761213,427889732,9,2,227.083,2,229.083,9,4,229.167,2.08334
3863979,1753355076,9,19,244.792,0,244.792,9,19,244.792,0
8125447,2063735364,8,21,221.875,4,225.875,9,1,226.042,4.16667
15859143,713103684,9,3,228.125,5,233.125,9,8,233.333,5.20833
3535991,1915688004,9,14,239.583,10,249.583,10,0,250,10.4167
5896503,1119885124,8,22,222.917,7,229.917,9,5,230.208,7.29166
6225635,556668996,7,19,194.792,-4,190.792,7,15,190.625,-4.16667
14020851,1082265924,9,17,242.708,-1,241.708,9,16,241.667,-1.04166
3602699,420811588,7,19,194.792,-7,187.792,7,12,187.5,-7.29167
16645063,-1867115452,8,19,219.792,-9,210.792,8,10,210.417,-9.375
5370499,454104132,8,13,213.542,-3,210.542,8,10,210.417,-3.125
13759419,-2078469308,8,7,207.292,-9,198.292,7,22,197.917,-9.375
14283415,864162628,9,0,225,-10,215,8,14,214.583,-10.4167
7796157,1946229316,10,2,252.083,-8,244.083,9,18,243.75,-8.33333
14285335,2046957636,8,22,222.917,-5,217.917,8,17,217.708,-5.20834
3275235,-1719527612,8,18,218.75,-10,208.75,8,8,208.333,-10.4167
5372587,-1702817468,8,23,223.958,1,224.958,9,0,225,1.04167
3600799,443880772,7,21,196.875,-10,186.875,7,11,186.458,-10.4167
14415131,449190468,7,18,193.75,2,195.75,7,20,195.833,2.08333
11664811,819269956,8,12,212.5,-3,209.5,8,9,209.375,-3.125
12187557,-1841948604,8,17,217.708,2,219.708,8,19,219.792,2.08334
7863815,582750532,8,5,205.208,-7,198.208,7,22,197.917,-7.29166
14547901,-2120936892,8,1,201.042,1,202.042,8,2,202.083,1.04166
16381261,1110316356,9,16,241.667,-4,237.667,9,12,237.5,-4.16667
16185683,-1680600764,8,14,214.583,7,221.583,8,21,221.875,7.29167
5501807,1763187012,9,18,243.75,3,246.75,9,21,246.875,3.125
7469419,-1845421756,9,7,232.292,4,236.292,9,11,236.458,4.16666
3797983,993072196,8,13,213.542,-1,212.542,8,12,212.5,-1.04167
6158887,472717636,8,11,211.458,2,213.458,8,13,213.542,2.08334
7993815,437195588,7,15,190.625,7,197.625,7,22,197.917,7.29167
5632589,436278852,8,23,223.958,5,228.958,9,4,229.167,5.20834
3864915,840570436,8,8,208.333,8,216.333,8,16,216.667,8.33334
14545523,1887572548,9,21,246.875,-9,237.875,9,12,237.5,-9.375
7600619,1924994884,9,3,228.125,3,231.125,9,6,231.25,3.125
12189207,1114574916,9,0,225,-6,219,8,18,218.75,-6.25
4125411,830609476,9,0,225,5,230,9,5,230.208,5.20833
3407595,2056657476,8,16,216.667,3,219.667,8,19,219.792,3.125
5373371,738268996,9,2,227.083,-3,224.083,8,23,223.958,-3.125
12185725,1896681540,8,23,223.958,2,225.958,9,1,226.042,2.08334
14286571,1924142916,8,18,218.75,-10,208.75,8,8,208.333,-10.4167
6157807,2027493188,8,14,214.583,0,214.583,8,14,214.583,0
16382503,-2100948156,7,17,192.708,1,193.708,7,18,193.75,1.04167
3273405,729878852,8,21,221.875,-8,213.875,8,13,213.542,-8.33333
7729879,-1867966652,8,9,209.375,-4,205.375,8,5,205.208,-4.16667
4062747,877728836,8,8,208.333,-6,202.333,8,2,202.083,-6.25
12514361,840046148,8,0,200,7,207,8,7,207.292,7.29167
4125195,1778455108,10,1,251.042,4,255.042,10,5,255.208,4.16666
3536231,679547716,8,22,222.917,-7,215.917,8,15,215.625,-7.29167
5373411,1102124612,9,10,235.417,-8,227.417,9,2,227.083,-8.33334
3538551,557518916,8,12,212.5,-8,204.5,8,4,204.167,-8.33333
3929663,1805783876,8,22,222.917,-8,214.917,8,14,214.583,-8.33334
3274819,1904351044,9,17,242.708,4,246.708,9,21,246.875,4.16667
16381655,1805064772,9,3,228.125,-6,222.125,8,21,221.875,-6.25
5634731,1929909060,9,1,226.042,-8,218.042,8,17,217.708,-8.33334
12318423,-2088691132,9,5,230.208,5,235.208,9,10,235.417,5.20834
12448189,826808132,8,15,215.625,-2,213.625,8,13,213.542,-2.08333
12514879,955128388,8,11,211.458,-1,210.458,8,10,210.417,-1.04166
8319549,817896004,8,9,209.375,1,210.375,8,10,210.417,1.04167
3274301,470685508,8,17,217.708,3,220.708,8,20,220.833,3.125
14610791,1135285316,9,4,229.167,-4,225.167,9,0,225,-4.16667
6222959,2082935620,8,15,215.625,2,217.625,8,17,217.708,2.08333
14349671,818943044,8,2,202.083,-2,200.083,8,0,200,-2.08333
11795467,-2111170492,8,12,212.5,-2,210.5,8,10,210.417,-2.08333
13760219,-1811867068,9,7,232.292,7,239.292,9,14,239.583,7.29166
6028687,593369412,8,10,210.417,8,218.417,8,18,218.75,8.33333
3798135,1915949380,9,7,232.292,-6,226.292,9,1,226.042,-6.25
16118251,1799427908,8,15,215.625,-7,208.625,8,8,208.333,-7.29167
5896695,2045909828,8,20,220.833,5,225.833,9,1,226.042,5.20834
13890927,1114577220,9,4,229.167,2,231.167,9,6,231.25,2.08333
14414399,422121796,8,1,201.042,-10,191.042,7,15,190.625,-10.4167
12186939,876220740,7,17,192.708,-8,184.708,7,9,184.375,-8.33333
5371383,2083590980,8,3,203.125,-8,195.125,7,19,194.792,-8.33333
13890295,989992772,8,22,222.917,0,222.917,8,22,222.917,0
3406279,1788418372,9,10,235.417,9,244.417,9,19,244.792,9.375
7467651,604052036,9,3,228.125,8,236.125,9,11,236.458,8.33333
13891595,832574020,8,12,212.5,-5,207.5,8,7,207.292,-5.20833
3667519,-2088627132,9,0,225,8,233,9,8,233.333,8.33333
3601183,454628420,8,1,201.042,-1,200.042,8,0,200,-1.04167
14351095,2026837060,7,19,194.792,4,198.792,7,23,198.958,4.16666
13761967,953555524,7,21,196.875,3,199.875,8,0,200,3.125
3668655,864162884,9,1,226.042,-7,219.042,8,18,218.75,-7.29167
8322595,-2122180796,8,20,220.833,-4,216.833,8,16,216.667,-4.16666
11989271,715659076,8,8,208.333,5,213.333,8,13,213.542,5.20834
3274183,714019908,7,22,197.917,10,207.917,8,8,208.333,10.4167
3797581,2045907524,8,17,217.708,-10,207.708,8,7,207.292,-10.4167
7861531,727390532,8,0,200,-7,193,7,17,192.708,-7.29167
7795515,-1862200508,9,1,226.042,8,234.042,9,9,234.375,8.33333
5697915,-1685972668,9,1,226.042,6,232.042,9,7,232.292,6.25
16118973,562173508,8,20,220.833,-7,213.833,8,13,213.542,-7.29166
3275887,-1702161340,7,20,195.833,7,202.833,8,3,203.125,7.29167
16118939,474421572,8,15,215.625,3,218.625,8,18,218.75,3.125
5763335,2073170756,8,9,209.375,-10,199.375,7,23,198.958,-10.4167
4060279,-2138957244,8,23,223.958,8,231.958,9,7,232.292,8.33334
11990499,-2111170236,8,11,211.458,-6,205.458,8,5,205.208,-6.25
13760077,563484740,8,17,217.708,7,224.708,9,0,225,7.29167
3406191,-1734666684,8,13,213.542,8,221.542,8,21,221.875,8.33333
16642907,719328068,8,1,201.042,-7,194.042,7,18,193.75,-7.29167
14546463,-1867967420,8,10,210.417,-10,200.417,8,0,200,-10.4167
5634159,-1736371900,8,21,221.875,-8,213.875,8,13,213.542,-8.33333
14087807,1119361348,9,4,229.167,-3,226.167,9,1,226.042,-3.125
3538079,-1853745084,8,23,223.958,9,232.958,9,8,233.333,9.375
14613031,-1808592060,8,7,207.292,-2,205.292,8,5,205.208,-2.08334
6158013,573707844,8,1,201.042,-9,192.042,7,16,191.667,-9.375
5372135,681578820,7,15,190.625,-9,181.625,7,6,181.25,-9.375
5960375,-1710681276,8,11,211.458,-5,206.458,8,6,206.25,-5.20833
13892855,989993284,9,2,227.083,1,228.083,9,3,228.125,1.04167
5897771,954340420,8,4,204.167,-3,201.167,8,1,201.042,-3.125
12254803,-2113006268,8,5,205.208,-9,196.208,7,20,195.833,-9.375
16446835,-2112939964,7,23,198.958,1,199.958,8,0,200,1.04167
14022989,-1842604476,8,18,218.75,10,228.75,9,4,229.167,10.4167
16445963,-2119820988,8,18,218.75,-6,212.75,8,12,212.5,-6.25
3406757,1887506500,9,23,248.958,9,257.958,10,8,258.333,9.37502
11924573,606802244,8,5,205.208,-8,197.208,7,21,196.875,-8.33333
3273277,-1682631868,8,3,203.125,2,205.125,8,5,205.208,2.08333
7863941,1778520644,9,20,245.833,10,255.833,10,6,256.25,10.4167
16511403,1790319172,8,18,218.75,-1,217.75,8,17,217.708,-1.04167
12185947,850336068,8,4,204.167,-10,194.167,7,18,193.75,-10.4167
16383037,-1691675580,7,20,195.833,-10,185.833,7,10,185.417,-10.4167
12319259,853088580,8,8,208.333,-2,206.333,8,6,206.25,-2.08333
16121533,1090654532,9,17,242.708,7,249.708,10,0,250,7.29167
3603767,-2113004988,8,6,206.25,4,210.25,8,10,210.417,4.16667
16381501,1927223876,8,18,218.75,8,226.75,9,2,227.083,8.33333
14611683,-2113267388,8,2,202.083,10,212.083,8,12,212.5,10.4167
6158735,1090656836,9,22,247.917,-1,246.917,9,21,246.875,-1.04167
14547631,861212996,8,9,209.375,-8,201.375,8,1,201.042,-8.33333
7470671,556603204,8,9,209.375,-7,202.375,8,2,202.083,-7.29167
6157615,-1673719484,8,5,205.208,1,206.208,8,6,206.25,1.04167
16642587,446175044,8,8,208.333,-3,205.333,8,5,205.208,-3.125
12189227,-2092428220,7,14,189.583,-4,185.583,7,10,185.417,-4.16666
12056099,704715588,9,2,227.083,10,237.083,9,12,237.5,10.4167
3404147,545395268,8,21,221.875,-8,213.875,8,13,213.542,-8.33333
14155375,1924929860,9,19,244.792,3,247.792,9,22,247.917,3.125
6160031,1083248708,8,20,220.833,2,222.833,8,22,222.917,2.08334
11924327,435952196,8,11,211.458,-1,210.458,8,10,210.417,-1.04166
7992303,2030179396,9,1,226.042,10,236.042,9,11,236.458,10.4167
5894251,-1701768124,8,9,209.375,-4,205.375,8,5,205.208,-4.16667
6222819,705829700,8,9,209.375,-3,206.375,8,6,206.25,-3.125
5632165,2046890564,9,1,226.042,-1,225.042,9,0,225,-1.04167
3798071,436343364,8,20,220.833,10,230.833,9,6,231.25,10.4167
6025499,998314308,9,3,228.125,4,232.125,9,7,232.292,4.16667
12450237,696391236,8,20,220.833,0,220.833,8,20,220.833,0
14024427,1787370052,9,16,241.667,0,241.667,9,16,241.667,0
4060079,-2093673404,8,15,215.625,10,225.625,9,1,226.042,10.4167
14548595,1084495428,9,14,239.583,7,246.583,9,21,246.875,7.29167
3274211,553718596,9,0,225,-7,218,8,17,217.708,-7.29167
6157983,-1735846844,8,11,211.458,-3,208.458,8,8,208.333,-3.125
7467975,1942361924,8,21,221.875,-6,215.875,8,15,215.625,-6.25
16120535,-1867049148,8,1,201.042,9,210.042,8,10,210.417,9.375
6028415,-1811802300,8,23,223.958,6,229.958,9,5,230.208,6.25
7470107,1789072452,9,0,225,5,230,9,5,230.208,5.20833
5503131,719591748,8,20,220.833,10,230.833,9,6,231.25,10.4167
3535131,719590468,8,20,220.833,-5,215.833,8,15,215.625,-5.20833
6224495,562171972,8,18,218.75,-5,213.75,8,13,213.542,-5.20833
7601435,1124538692,9,16,241.667,-9,232.667,9,7,232.292,-9.375
14547293,2080510788,8,23,223.958,-5,218.958,8,18,218.75,-5.20833
13762237,-1722018492,8,11,211.458,-8,203.458,8,3,203.125,-8.33333
5503343,-1677650108,9,2,227.083,1,228.083,9,3,228.125,1.04167
14023199,-2130570428,8,21,221.875,-8,213.875,8,13,213.542,-8.33333
16383295,-1694426556,9,5,230.208,1,231.208,9,6,231.25,1.04167
12187819,-1820257212,9,4,229.167,8,237.167,9,12,237.5,8.33333
3405477,2046891332,9,2,227.083,-7,220.083,8,19,219.792,-7.29166
5635691,690950468,8,3,203.125,-1,202.125,8,2,202.083,-1.04167
14285167,2049642820,8,1,201.042,4,205.042,8,5,205.208,4.16666
8320165,2049579844,8,18,218.75,-2,216.75,8,16,216.667,-2.08333
7600855,584913732,7,10,185.417,8,193.417,7,18,193.75,8.33333
14546999,571937348,8,16,216.667,8,224.667,9,0,225,8.33333
16120909,1107433540,9,20,245.833,0,245.833,9,20,245.833,0
16710019,606803780,8,7,207.292,9,216.292,8,16,216.667,9.375
3928495,1124538948,9,19,244.792,-9,235.792,9,10,235.417,-9.375
7991871,1770068548,10,4,254.167,-8,246.167,9,20,245.833,-8.33334
6157403,-2092950972,8,6,206.25,-4,202.25,8,2,202.083,-4.16667
6222211,-1736304828,8,18,218.75,7,225.75,9,1,226.042,7.29167
14415367,-1701767356,8,7,207.292,7,214.292,8,14,214.583,7.29166
3535091,-1673718716,8,8,208.333,-5,203.333,8,3,203.125,-5.20833
12516159,-2097014204,8,21,221.875,-7,214.875,8,14,214.583,-7.29167
8059219,-2113007036,8,6,206.25,7,213.25,8,13,213.542,7.29167
14024135,469899844,9,0,225,-4,221,8,20,220.833,-4.16667
3406187,422123332,8,3,203.125,-2,201.125,8,1,201.042,-2.08333
3603159,1134432580,9,5,230.208,-1,229.208,9,4,229.167,-1.04166
12450343,-2093672636,8,14,214.583,-1,213.583,8,13,213.542,-1.04166
14282847,-2113007292,8,3,203.125,-3,200.125,8,0,200,-3.125
14352023,453251396,7,17,192.708,-6,186.708,7,11,186.458,-6.25
13890363,1102123844,9,13,238.542,1,239.542,9,14,239.583,1.04166
16380911,545394756,8,19,219.792,-7,212.792,8,12,212.5,-7.29167
3864095,1761677636,9,22,247.917,-4,243.917,9,18,243.75,-4.16667
3535515,853875268,7,16,191.667,6,197.667,7,22,197.917,6.25
14612669,-2087382204,8,10,210.417,9,219.417,8,19,219.792,9.375
7862763,1802114116,9,4,229.167,6,235.167,9,10,235.417,6.25
14154155,818157892,8,21,221.875,10,231.875,9,7,232.292,10.4167
11992651,442307396,8,9,209.375,-8,201.375,8,1,201.042,-8.33333
11794923,2055281220,9,6,231.25,-3,228.25,9,3,228.125,-3.125
13759335,687937348,9,0,225,1,226,9,1,226.042,1.04167
3602799,-1734338492,7,23,198.958,0,198.958,7,23,198.958,0
3862839,-1726803132,8,16,216.667,-3,213.667,8,13,213.542,-3.125
5504387,553719364,8,22,222.917,-3,219.917,8,19,219.792,-3.125
5700267,-1697049532,7,17,192.708,7,199.708,8,0,200,7.29167
4125723,852037956,7,20,195.833,8,203.833,8,4,204.167,8.33334
12058147,-1727982268,9,0,225,-9,216,8,15,215.625,-9.375
12514475,-2098980284,7,15,190.625,-9,181.625,7,6,181.25,-9.375
5634749,-2119822012,8,18,218.75,-6,212.75,8,12,212.5,-6.25
3797623,571740228,8,4,204.167,-8,196.167,7,20,195.833,-8.33334
16642603,-1695739580,7,22,197.917,-2,195.917,7,20,195.833,-2.08334
7992747,1947079492,9,15,240.625,-7,233.625,9,8,233.333,-7.29167
14613949,-2135156924,8,0,200,0,200,8,0,200,0
6156811,-2134173372,8,14,214.583,6,220.583,8,20,220.833,6.25
5763435,1006836036,8,21,221.875,-3,218.875,8,18,218.75,-3.125
8322237,738268228,9,4,229.167,-10,219.167,8,18,218.75,-10.4167
14089327,1098979652,10,1,251.042,-1,250.042,10,0,250,-1.04167
7468519,-1734338748,7,20,195.833,-8,187.833,7,12,187.5,-8.33333
3405835,-1711140796,8,17,217.708,-7,210.708,8,10,210.417,-7.29166
3405887,831197508,8,11,211.458,6,217.458,8,17,217.708,6.25
3603823,444995908,7,22,197.917,0,197.917,7,22,197.917,0
11795307,1099437380,9,16,241.667,-10,231.667,9,6,231.25,-10.4167
7470563,556668484,7,16,191.667,-7,184.667,7,9,184.375,-7.29167
15987611,-2125589436,8,5,205.208,-10,195.208,7,19,194.792,-10.4167
4127971,2080576324,8,6,206.25,6,212.25,8,12,212.5,6.25
15859427,1915686980,9,11,236.458,6,242.458,9,17,242.708,6.25
13761895,1145508932,9,15,240.625,2,242.625,9,17,242.708,2.08333
4062071,-2111172284,8,6,206.25,-9,197.25,7,21,196.875,-9.375
5372463,1947079748,9,15,240.625,-4,236.625,9,11,236.458,-4.16667
5371301,-1736370876,9,0,225,7,232,9,7,232.292,7.29167
14545175,-1850272956,8,13,213.542,-9,204.542,8,4,204.167,-9.375
3535771,-2134042812,8,9,209.375,7,216.375,8,16,216.667,7.29167
6158399,840569668,8,10,210.417,3,213.417,8,13,213.542,3.125
5895323,593957956,8,13,213.542,-9,204.542,8,4,204.167,-9.375
11795547,1890325572,9,12,237.5,10,247.5,9,22,247.917,10.4167
5373687,1006705220,9,6,231.25,-2,229.25,9,4,229.167,-2.08333
7730365,691738948,8,14,214.583,-9,205.583,8,5,205.208,-9.375
13761239,590484292,8,16,216.667,2,218.667,8,18,218.75,2.08333
7795019,435951428,8,8,208.333,8,216.333,8,16,216.667,8.33334
3535059,732174916,8,0,200,10,210,8,10,210.417,10.4167
16645035,1789073732,9,2,227.083,7,234.083,9,9,234.375,7.29167
13891639,1084494916,9,15,240.625,-1,239.625,9,14,239.583,-1.04167
8057201,842668100,8,17,217.708,1,218.708,8,18,218.75,1.04167
6026695,1115822660,9,22,247.917,-4,243.917,9,18,243.75,-4.16667
16381083,2075596612,7,18,193.75,-2,191.75,7,16,191.667,-2.08333
13761759,1753290564,9,22,247.917,10,257.917,10,8,258.333,10.4167
14348719,733222724,8,13,213.542,2,215.542,8,15,215.625,2.08333
15858619,-2130570172,8,23,223.958,-6,217.958,8,17,217.708,-6.25
6224695,562174276,8,21,221.875,10,231.875,9,7,232.292,10.4167
5370423,860952388,7,19,194.792,-8,186.792,7,11,186.458,-8.33334
15857123,571937604,8,15,215.625,1,216.625,8,16,216.667,1.04167
7861539,833099332,8,4,204.167,9,213.167,8,13,213.542,9.375
3798639,1082201412,10,0,250,8,258,10,8,258.333,8.33334
6160119,-2119822268,8,19,219.792,-2,217.792,8,17,217.708,-2.08334
14350999,-1698032572,8,19,219.792,-10,209.792,8,9,209.375,-10.4167
14284231,446697796,8,11,211.458,1,212.458,8,12,212.5,1.04167
5634943,864425796,8,18,218.75,-5,213.75,8,13,213.542,-5.20833
16383565,699537476,8,13,213.542,9,222.542,8,22,222.917,9.375
6158703,-2112940220,7,21,196.875,-6,190.875,7,15,190.625,-6.25
8256995,-1680599228,8,14,214.583,9,223.583,8,23,223.958,9.375
16184947,1006702660,9,2,227.083,-3,224.083,8,23,223.958,-3.125
8320061,-2129259708,8,17,217.708,6,223.708,8,23,223.958,6.25
3601591,832313668,8,20,220.833,0,220.833,8,20,220.833,0
3797275,2026510660,8,13,213.542,2,215.542,8,15,215.625,2.08333
4125099,583471428,8,14,214.583,-5,209.583,8,9,209.375,-5.20833
14548459,-1817242812,8,16,216.667,1,217.667,8,17,217.708,1.04166
3275611,850334532,8,3,203.125,-1,202.125,8,2,202.083,-1.04167
11923803,847320900,9,2,227.083,-8,219.083,8,18,218.75,-8.33333
3930487,2032603460,8,14,214.583,-9,205.583,8,5,205.208,-9.375
4061599,876155204,7,23,198.958,7,205.958,8,6,206.25,7.29167
6028551,736302916,8,1,201.042,1,202.042,8,2,202.083,1.04166
4062623,556667460,7,16,191.667,10,201.667,8,2,202.083,10.4167
5635383,1107434052,9,22,247.917,-6,241.917,9,16,241.667,-6.25
7469181,-2129259452,8,18,218.75,-9,209.75,8,9,209.375,-9.375
5697975,1898256452,9,12,237.5,-1,236.5,9,11,236.458,-1.04167
3405287,571741252,8,7,207.292,8,215.292,8,15,215.625,8.33333
14350791,854006084,8,12,212.5,10,222.5,8,22,222.917,10.4167
5764855,-1736369340,9,1,226.042,-8,218.042,8,17,217.708,-8.33334
14548007,2036471620,8,17,217.708,-8,209.708,8,9,209.375,-8.33333
14151943,726864964,8,4,204.167,3,207.167,8,7,207.292,3.125
